id;sector;Amplitude;Eta_e;LinearTrend;Mean;Meanvariance;MedianAbsDev;PercentAmplitude;PeriodLS;Period_fit;Psi_CS;Psi_eta;Std;Class
010510382;24;0.0018590688705444336;0.08261327567517142;7.323751243249197e-07;0.9999103549939886;0.0009845075938727827;0.0007123649120330811;0.003387720301433994;8.679886487218859e-05;0.0;0.15838572737770615;1.7289330976196753;0.0009844193376836118;Modul
010510382;25;0.0021793544292450506;0.06949453508491825;5.7088576763051266e-06;0.9999663333345915;0.001189507674339486;0.000801473855972179;0.004146611785411164;0.0004631528662156157;0.0;0.13364343696736558;1.3464981827436666;0.001189467627582613;Modul
010510382;52;0.002485409379005432;0.004577059641494525;6.5482934513225e-06;1.0001280801610397;0.0012992901204039817;0.0008628368377685547;0.0037679672241210938;0.00011575270729720264;0.0;0.1390808106673529;1.463227868284453;0.0012994565336918403;Modul
010510382;58;0.0029991865158081055;0.011995492052630563;6.914844962417971e-06;1.000015546375199;0.0014794639484599903;0.0010049045085906982;0.005154967922564497;6.944444370347955e-05;0.0;0.27293673860089795;1.1164078713988044;0.0014794869487616265;Modul
011286209;06;0.01930522918701172;0.12762834124531477;1.3820470254333222e-05;0.9973537003907863;0.010199114898904925;0.005642443895339966;0.034949482426583856;0.5964887402241252;0.0;0.326484563208738;0.12494241489657333;0.010172124985133627;Modul
011286209;32;0.0359514057636261;0.29819795998370324;6.523071156031338e-05;0.9956901803737871;0.019109162083563176;0.010995328426361084;0.0656992163382924;0.0013921609940850065;0.0;0.13742559894462802;1.2281781650944819;0.019026805041774952;Modul
012149245;14;0.008790224790573176;0.006509605516854545;7.914836868691838e-05;1.001586430858541;0.004869527379802692;0.002195835113525335;0.015935063362121582;6.038749146711692e-05;0.0;0.17631420731562053;0.40344391685412856;0.004877252548304521;Modul
012149245;15;0.04467543959617615;0.0015646722035064103;-0.0019438337044937596;1.0147394598467212;0.027506101414593035;0.009755432605743408;0.07299873015288323;0.0003472132059745448;0.0;0.4466240264643036;0.0009792682444145363;0.02791152649193327;Modul
012149245;41;0.010076820850372259;0.0005654672160400441;-0.00013092751700046683;1.0003062020306;0.005206595300495659;0.0034677386283873957;0.018298459293945656;0.0001262653151818811;0.0;0.1773372732691419;0.8557753825389522;0.005208189570549183;Modul
012149245;55;0.010550200939178467;0.0006775596174004692;9.465850888968296e-05;0.9998932851691732;0.005609690149264077;0.003954291343688965;0.015855908393859974;7.760675180483173;0.0;0.3126220064268359;0.9702791492874744;0.005609091512128808;Modul
014249970;20;0.029538258910179138;2.2757564911537287;-3.26642243622453e-05;1.0001052121682108;0.015061349647491337;0.010079920291900635;0.05266799103953217;0.0013886774427673766;1.9906940429414988e-07;0.02066867340120241;1.97385694986719;0.01506293428474393;Noisy
014249970;47;0.03361093997955328;2.6944150267435547;3.2358606027687114e-06;0.999923487098775;0.01718588301675889;0.011466920375823975;0.05954217528281541;3.426134439160468e-05;0.9992278119547511;0.018666821991555338;2.0131872952112104;0.01718456807498916;Noisy
014249970;60;0.029533982276916504;3.5424006127001753;1.8419651480268388e-05;0.9999353920709385;0.015114935499520265;0.010150074958801325;0.05127148130917845;0.00017360599597602546;0.0;0.03217443109603553;1.9896932086021397;0.015113958954839742;Noisy
014249970;73;0.027282059192657526;4.901996244855948;5.1805765229037894e-05;1.0000716508524226;0.013817631583418295;0.009187728166580256;0.048306068201805476;0.00027778698654559107;0.0;0.021584355054511624;1.9612218655728704;0.013818621628499707;Noisy
016046443;20;0.1238529235124588;2.6017427698356315;2.2140758077281953e-05;1.000018383949885;0.06274958841835285;0.041905105113983265;0.2191459748287959;9.092503342265169e-05;0.9999963951453007;0.014464554825979924;1.9762482717468084;0.06275074200364164;Noisy
016046443;47;0.08663192391395563;2.640249249143228;-3.794941860444942e-05;1.0000832395963533;0.04387159863491642;0.029286324977874534;0.1528702951634831;6.349678890914446e-05;0.9358040680561887;0.014392367931363753;1.9906492687634791;0.043875250489078164;Noisy
016046443;60;0.09486564993858337;3.441270563684071;0.00019032143746074658;1.00001943785007;0.0488540032538063;0.03251618146896362;0.16458451673430793;0.0003668641341838824;0.5799839092862801;0.01772599138628497;2.004561827900358;0.048854952870596866;Noisy
016876025;17;0.010824427008628845;2.797652323351033;1.883072438819812e-05;1.0000297646336307;0.005527123611356445;0.003718733787536621;0.01896977424621582;0.0006942371626156175;0.0;0.08451010575208086;1.835053585779756;0.005527288124165768;Modul
016876025;57;0.010881885886192322;2.160632877709866;-3.6258503325720684e-06;0.9999206263543183;0.005571831601543084;0.003789663314819336;0.01930546300280976;0.001388087584437667;0.0;0.08650068913131428;1.732880927987561;0.005571389344955745;Modul
016876165;21;0.00517059862613678;2.542611608601257;1.7531469266851512e-07;1.0000103582636783;0.002631562732761108;0.0017604231834411066;0.009136502875597939;4.621794141334109e-05;1.0;0.015266830486816447;1.9701810981078227;0.00263158999118178;Noisy
016876165;48;0.005365118384361267;2.9131983037503035;-2.383311864962895e-06;0.9999789115221498;0.0027294738383114234;0.001823723316192849;0.009407655764938646;3.709172508405496e-05;0.7999783982303051;0.017782721765720797;1.962353160144943;0.0027294162778628414;Noisy
017124499;21;0.09720432758331299;2.563339661492209;1.3725283602336122e-05;0.9995824427308595;0.049338952076040186;0.03327447175979603;0.17216377817401657;3.531755647032147e-05;1.0;0.014434609843452125;1.9953730129897167;0.04931835023794906;Noisy
017124499;48;0.12310642004013062;2.9448704663070293;7.487138111621733e-05;0.9997921434703709;0.06310885023447953;0.04280543327331554;0.2175069016563736;3.753693436506823e-05;0.006820770902969175;0.02152831208980119;1.9914907729129105;0.0630957326478809;Noisy
017656164;22;0.09152007102966303;2.682610187785726;-7.130468027029694e-05;0.9999715554883257;0.046474617498301354;0.03099966049194336;0.1622868776321411;4.084979516836216e-05;0.0014304371707047903;0.019722197449045333;1.977621509085397;0.046473295550501365;Noisy
017656164;49;0.0904417335987091;3.340285143291462;-2.9948224343585266e-05;0.9998402830754303;0.04581694403220138;0.030449122190475464;0.15944061737721968;0.00015669899134079866;0.9999999999743602;0.015600608387263603;2.008464218024288;0.04580962629080737;Noisy
018745933;20;0.07492426037788397;2.588269329677949;2.6839828514402136e-05;0.9999728375301734;0.038573542487191276;0.02590829133987438;0.13475176586326515;4.640242737393598e-05;0.999999999577114;0.015102875160637038;1.9861507341726263;0.038572494734507363;Noisy
018745933;47;0.07380920648574829;2.691852704744544;-2.525475165109319e-05;1.000085932431704;0.037389509011310294;0.0249919891357423;0.13059571518795843;0.0002777944386691953;0.1142979248145305;0.01689996322052021;2.0194409321384414;0.03739272198273985;Noisy
018745933;60;0.06312763690948481;3.512815410848153;-0.0001173297028770882;0.9995952144331997;0.032227128210764434;0.021566331386566162;0.112548828125;0.00017361743090019396;9.761755432324826e-06;0.02482694901912911;1.9783873583460834;0.03221408313440529;Noisy
021343832;20;0.0690264105796814;2.490560968271404;1.4099817852258888e-05;1.0002552088297334;0.03524088101488429;0.023941993713379017;0.12251742452857911;0.0007001236243653362;2.1703036076625715e-05;0.016853083150468108;2.0027909995106774;0.035249874798886874;Noisy
021343832;47;0.06146383285522461;2.4725777755171987;-4.561583032732897e-06;0.9999438409398067;0.03128337377321943;0.021231740713119507;0.10941364168763944;0.11588398199135483;0.0;0.03783045522680864;1.9602360020854992;0.031281616928348646;Noisy
021343832;60;0.06684158742427826;3.3897638446894955;4.126303252975275e-05;0.9997802235669678;0.03427987783929425;0.023156166076660267;0.11941366592905518;0.0014057288108030991;7.216512500907157e-06;0.022079081415189796;1.9653335040445543;0.034272343930017955;Noisy
021372970;20;0.0636136531829834;2.5731843707551167;8.531983899089994e-06;0.9998765416833112;0.03219516257884497;0.021615445613861195;0.1118921591791514;5.143999473297581e-05;0.9207254376926559;0.016075062967546662;1.9702441687227994;0.032191187818267464;Noisy
021372970;47;0.06083062291145325;2.630746216414433;-2.3181524915298887e-05;1.000043331621123;0.030966666646904586;0.020953774452209473;0.10819257789270394;4.085008231374492e-05;0.9999824573524353;0.018858218982482328;2.0237923656422367;0.030968008482771172;Noisy
021372970;60;0.06381529569625849;3.47074853835067;6.654908177295768e-05;0.9997967669510988;0.03210872748099054;0.021585345268249623;0.1111053426121792;5.1440161396554035e-05;0.8654212947348657;0.01609584119702176;1.9906577677378945;0.03210220192640824;Noisy
021599042;22;0.11983674764633179;2.5586541031777483;-3.722920819226542e-05;1.0006770535561558;0.06136277546104982;0.041028499603271706;0.2127474546432495;3.248143388534469e-05;0.9997968661429965;0.012764223770575091;2.015117588196172;0.06140432134639131;Noisy
021599042;49;0.11591766774654388;3.6231316088242442;8.391283065664499e-06;1.0008068475927079;0.05897203991504071;0.03987482190132147;0.20552509361581403;5.5631869561824405e-05;0.9999999812000469;0.01895526079465202;1.9859955491188837;0.05901962136348323;Noisy
021682866;25;0.017111882567405756;5.443064049059046;0.00013923702996250335;0.9999593849509135;0.008772314889677708;0.005900323390960804;0.03058754415825889;8.17002689135489e-05;0.0;0.03859081469210387;1.9475861606320208;0.008771958601677862;Noisy
021682866;51;0.01615661382675171;4.513270600556042;5.242431306063434e-06;1.000045138156317;0.008139253107953244;0.005460172891616821;0.027842313397419795;0.0001736196979443308;0.0;0.03971708567941719;1.9604716606221952;0.008139620498832333;Noisy
021682866;52;0.017374396324157715;7.724677648394373;-1.9844629782013332e-05;1.0000168833463887;0.00879976757341908;0.005874216556549183;0.029724478721618763;0.00013888482315052933;0.0;0.08325141889294989;1.919115780503894;0.008799916142943162;Noisy
023708714;16;0.006152302026748657;2.604079106798208;1.2472436569318238e-06;1.000017200963062;0.003135930644409216;0.002118349075317272;0.010689905306179975;3.199504210278103e-05;0.9999991584075143;0.014057301235480562;2.008151078027449;0.003135984585436395;Noisy
023708714;23;0.005834475159645081;3.616294385389582;-2.8948570079916574e-07;1.0000056944445843;0.002966705428072501;0.0019924342632294256;0.010207001965976422;0.0002777618382611636;5.059463499790251e-05;0.02451353443788718;2.0278751153448593;0.002966722321812159;Noisy
023708714;49;0.005324363708496149;3.367283679928798;-2.408669791267296e-06;1.0000023223094463;0.0027040726448637536;0.0017970204353331964;0.00943876212955678;0.0006943542276126709;0.14206505196633679;0.023332965136599184;1.9944093080664398;0.0027040789245572003;Noisy
023708714;50;0.00641651451587677;7.037565550253087;-2.332799138272591e-06;1.0000259963523386;0.0032600965116863618;0.0021923184394835316;0.011295052738945757;0.00046289480209800855;0.0;0.036970849869805866;1.9564439534522318;0.0032601812623039373;Noisy
039174351;22;0.0755034983158111;0.09009781819098243;-2.301345788064769e-05;1.0029607498803272;0.04780218618659316;0.04405313730239868;0.10168421268463113;0.28676059574824214;0.0;0.2574733178644789;0.08580532050068597;0.0479437165036245;Modul
039174351;49;0.07247674465179443;0.11884646623897767;4.326220005755492e-05;1.0033524546457886;0.04571005009674714;0.04204028844833374;0.09957802295684792;0.2869535382916902;0.0;0.2538390902710908;0.08856488146274813;0.045863290966553207;Modul
039947484;24;0.04353126883506775;2.1989857394878065;-5.988715174987091e-05;0.9998784356091182;0.022075295802956692;0.014957189559936634;0.07680821578964644;0.0003472150580677883;0.0;0.05563163736556677;1.8865681891857258;0.022072612233068868;Noisy
039947484;25;0.05547742545604706;2.2023813506148104;-5.944322462499444e-05;0.9998177604115447;0.028285055425016352;0.019127845764160156;0.09884520887449864;4.503844089748774;2.8729241208225176e-12;0.01963047177216947;1.9729867532775534;0.02827990076815626;Noisy
039947484;51;0.044314414262771606;4.4884973533290475;3.521737402163776e-05;0.9999752854620653;0.02229992409903306;0.014575302600860596;0.07800478978243325;0.001392381857652516;0.0;0.028266880541684837;1.9895737779537632;0.02229937296671297;Noisy
039947484;52;0.05571763217449188;2.7272923394277777;1.4615704108715629e-05;0.9999479460992032;0.02819857660079708;0.01885908842086792;0.09850539805616475;0.554192913946054;0.0;0.026605496306812776;1.9753711820590483;0.028197108754888095;Noisy
047377536;09;0.023374468088150024;2.3654283843041473;4.2689100280178185e-06;1.00001221753518;0.011966494011507602;0.008084148168563787;0.04143004060159368;0.001644480877851742;0.0;0.03546250335748839;1.9765398838887511;0.011966640212569168;Noisy
047377536;35;0.024773523211479187;3.194284892413896;2.4604313806815494e-05;0.9999189974926521;0.012568196971716001;0.008560866117477361;0.04262562580106873;0.0018735418893664265;0.0;0.03041643698060551;1.9835551080045166;0.01256717891624845;Noisy
047377536;46;0.023554295301437378;2.4988814265920127;9.413368063210975e-07;0.9999815282394021;0.011920517579045902;0.007961094379425049;0.04137187047546296;0.00037125914374883866;0.0;0.0192142501003126;2.002240121589792;0.011920297386098979;Noisy
047377536;72;0.025483325123786926;2.9528514050616685;-4.391405107075864e-05;1.0000679245322757;0.012897297446797249;0.008687615394592285;0.04470682200703189;0.008942757435855101;0.0;0.028102779802982963;1.9888723005228468;0.012898173489693942;Noisy
047581488;14;0.0035553723573684692;2.846072793319672;-1.2768081170474297e-05;1.0000090393080308;0.001782011248282811;0.0011742711067198597;0.006186727396683333;0.0003472319796444084;0.0;0.05630748997938109;1.9333309405508952;0.0017820273564313985;Noisy
047581488;26;0.003795683383941706;2.081057730199784;4.660726189477997e-06;1.000025480168464;0.0019070378245394234;0.001270294189453125;0.006663742461573912;0.0002777625307933988;0.0;0.02535890421717445;1.9912414986594562;0.00190708641618446;Noisy
047581488;52;0.0034364908933639526;4.431373665161718;1.4104717603100784e-05;1.0000114390202988;0.0017567519314967018;0.0011661052703857422;0.006144996795060161;0.00023149839365089903;0.0;0.07493936988351405;1.9227519158790758;0.001756772027017706;Noisy
047581488;53;0.0035281181335449774;2.153551334919181;7.0111981634712215e-06;1.0000209227681833;0.0017908385427346466;0.0012060999870300293;0.006151080864796742;2.9551032197683774e-05;0.0;0.0294378329748903;1.9842361821672976;0.00179087601203433;Noisy
047581488;54;0.003436356782913208;3.4666189034375448;4.2614116173475003e-05;1.00002203119989;0.001749877949920704;0.0011728703975676935;0.0060166784713799335;0.00011574032254882875;0.0;0.10397240906435695;1.793417350027355;0.001749916501831602;Noisy
047581488;55;0.0031074434518814087;2.1296636478248483;7.30008989804284e-07;1.000010675179875;0.0015783380983436924;0.0010754764080047607;0.005505382686532576;0.0003472033777807848;0.0;0.026668135815577622;1.9819369318163547;0.0015783549473867957;Noisy
047583864;14;0.013156980276107788;0.017620501925649977;3.9194227046178256e-05;0.9995753046179919;0.007062993363704561;0.005207985639572199;0.01744791917347656;4.208655388939332e-05;0.0;0.17556689509083784;1.0299609221526087;0.007059993743039842;Modul
047583864;15;0.012086614966392517;0.01214837005752088;-3.670421197085867e-05;0.9998074324948494;0.006803333992274282;0.005429625511169434;0.01563560962677002;5.787048772895172e-05;0.0;0.25297778260974163;1.031540267908991;0.006802023891220683;Modul
047583864;25;0.011446118354797474;0.01075506476964604;5.774460298490153e-05;0.9998537073395612;0.0065373075624657;0.0049006640911102295;0.014818252016201735;0.0006942525431741519;0.0;0.21355406160079413;1.1535546269184696;0.006536351202350281;Modul
047583864;26;0.014641165733337402;0.009148264273842624;1.915903957441438e-05;1.0000314116477966;0.007442946539448334;0.005202621221542414;0.02256372638236661;0.0004628780824498715;0.0;0.15566214716561041;1.1550579578991509;0.0074431803346636;Modul
047583864;40;0.012922167778015192;0.007838274965432239;-7.730457713604954e-06;0.9994499833067993;0.006733819587697595;0.004637002944946289;0.020781993865966797;0.00017362399098159399;0.0;0.2055062031446772;1.1714169043661873;0.0067301158745153595;Modul
047583864;41;0.01266467571258545;0.009431314196217502;8.472086921478847e-06;0.9998857593896828;0.006430722494027924;0.004409134387969971;0.01649901221695506;3.561255429516606e-05;0.0;0.1663935614166466;1.0719423950747884;0.006429987844365426;Modul
047583864;52;0.014194548130035345;0.012421510055628616;5.114785316834177e-05;1.000126095269473;0.007361393881493712;0.005060255527496449;0.017956852912902832;9.921066618416758e-05;0.0;0.21062893996391993;0.8000127354143693;0.007362322118438896;Modul
047583864;53;0.015651553869247437;0.00880086720254027;-5.009863171488808e-05;1.0001349071035905;0.008257339144463359;0.005856513977050781;0.021060943603515625;0.0004629069668959203;0.0;0.14771031386058156;1.2573025730344816;0.008258453118170703;Modul
047583864;54;0.013754278421402033;0.008314436169309767;5.252925315858945e-05;0.9998870699795515;0.0077273526686757014;0.006108045578003041;0.017894237700276556;0.0013893896222154545;0.0;0.15140848187739311;1.1956018053989688;0.007726480018580815;Modul
047583864;55;0.014786809682846014;0.012717129952181841;7.423513333867596e-06;0.9998970454725747;0.007549758523266791;0.005246281623840332;0.022055089473724365;0.000154308545748942;0.0;0.1497579850233991;1.193098665248428;0.0075489812414458535;Modul
047763235;06;0.01188996434211731;0.003139638350339708;1.2553089105210025e-05;1.001662316735353;0.008406019171481607;0.007470369338989147;0.016125798225402832;0.20955111589377387;0.0;0.22798530832692354;0.003405041685863173;0.00841999263782806;Modul
047763235;33;0.012480080127716064;0.002332726944334445;1.501757181598468e-05;1.0017169449751095;0.00881335410375328;0.007866978645324652;0.016496896743774414;0.20956128781067848;0.0;0.22548614705499062;0.002554556077362128;0.00882848614779558;Modul
048022676;14;0.0378890335559845;0.0015381968394551318;0.0002368826122418308;0.9975836966695112;0.01801405578909807;0.011483818292617798;0.05401468276977539;8.169748059933847e-05;0.0;0.1597582527907847;1.1911417990139694;0.01797052836609926;
048022676;15;0.0227634459733963;0.001034979978666934;-0.00012231299631885458;0.998251971237124;0.012812187608783731;0.009461164474487194;0.04006534814834595;0.0006942897761055704;0.0;0.19602605936834025;0.8943903547662262;0.012789791536328213;
048022676;19;0.03162220120429993;0.0008327572081972638;-2.51322007865841e-05;1.0020238617900956;0.01582989487348829;0.009945929050445557;0.05110889673233043;0.00023149377316978074;0.0;0.156406645256998;1.4816494108667904;0.015861932392863973;
048022676;22;0.04179586470127106;0.00038484488621036737;5.691494386890094e-06;0.9973023058787693;0.022837619266132907;0.0164700746536256;0.06425845623016357;0.00013889417131041857;0.0;0.23792173058437938;0.4390590776535706;0.022776010354895758;
048022676;25;0.035064905881881714;0.0006477152377745091;0.0003839812798602765;0.9981888172238372;0.017352615965049323;0.010001301765441895;0.061702838962633934;3.3069733011637186e-05;0.0;0.22749005095643415;0.8325902962619051;0.01732118720589206;
048022676;26;0.0394652783870697;0.0003054728537411719;-5.017813309131176e-05;0.9974444267453135;0.020155719847911393;0.012613773345947377;0.055216971350727756;0.00023149979015770557;0.0;0.32423809397382736;0.6116681635199206;0.020104210429339117;
048022676;40;0.030849426984786932;0.0006114710337872782;-0.0001236035544711628;0.9977296634419691;0.014611323547595244;0.007746458053588867;0.0457005500793457;0.00019840759711253433;0.0;0.15077788285292482;1.2495237687155853;0.014578150925583922;
048022676;41;0.023427218198776245;0.0006257438721431177;-2.3654589269668042e-05;1.0000578948158245;0.012456029282355764;0.008923083543777466;0.0307721784480757;0.00046302168908614777;0.0;0.16565919799432147;0.989772694325105;0.012456750421876972;
048022676;49;0.042874678969383295;0.000339996843140088;0.00031432701057410424;0.9960348851634013;0.021161025384077835;0.011225312948226873;0.05640304088592518;0.0001262687042334461;0.0;0.16177318456279532;1.0788849770595235;0.021077119488369787;
048022676;52;0.027726352214813177;0.0008894981756699912;-0.00033582453355182997;0.9971167763859263;0.014204777816054405;0.006360173225402832;0.03788238763809204;0.0004629232504382693;0.0;0.16060794011887478;0.9949602530049096;0.014163822265222488;
048022676;53;0.043579086661338806;0.00021991152223060532;0.0004958510248400805;0.9898504157694596;0.026501235091353405;0.01696181297302246;0.06460595130920399;0.0013891883372303437;0.0;0.2165024301461111;0.19550139956327836;0.02623225857358036;
048022676;55;0.03714704513549805;0.013793573486215;5.370659380442543e-05;0.9881626977189909;0.024761585736207316;0.011660933494568093;0.066614270210266;0.0013891635072948104;0.0;0.21915573923145198;0.0771645184225912;0.024468475360890706;
048022676;56;0.03413639962673187;0.00022983262803309817;0.0002796267579866772;0.9940608931236402;0.019116877080919727;0.01070520281791687;0.04539367421288269;0.00034719721333975866;0.0;0.21786481113445644;0.4018581057982835;0.01900333990479391;
048022676;59;0.07818201184272766;6.787282304377773e-05;-0.002818966444318496;1.0013788972275341;0.03989250482610182;0.018856644630432018;0.10047852993011475;3.753697223946718e-05;0.0;0.16395192124467392;0.4960082843327773;0.03994751249040593;
048022676;73;0.08710458874702454;0.003278798562605081;0.005634337634449311;1.0106554806211274;0.04918064393051232;0.03784391283988947;0.11290984672845301;0.0002777726688942166;0.0;0.21539252431696027;0.005230723322074496;0.04970468732884847;
048217508;14;0.0036689043045043945;0.7670401051427971;-5.4864716982699625e-06;0.9999810920821296;0.0018854006175102597;0.0012974441051483154;0.006565251810441359;0.0003472633093260608;0.0;0.12927377573596832;1.4333637882061883;0.001885364968510231;
048217508;15;0.003978371620178223;0.9501332040032165;3.8439454597065724e-06;1.0000544364781612;0.0020102672173261758;0.0013708174228667658;0.006998301386630701;0.0013881676714859856;0.0;0.12060663966255432;1.354898981651707;0.0020103766491936497;
048217508;26;0.0035364627838134766;0.8994098115513359;2.637110947864365e-06;1.0000048229377514;0.0018016361671993448;0.0012264847755432129;0.006300213956934909;0.0013882101606120798;0.0;0.11072594171678092;1.569531268713958;0.0018016448563784298;
048217508;40;0.0038224905729293823;0.671709460094529;-4.486244102821617e-07;1.0000046434907282;0.0019708434201883046;0.0013596117496490479;0.006843597716629165;0.00027780684679468555;0.0;0.09827812282916128;1.6840964660251796;0.001970852571781453;
048217508;41;0.0037384480237960815;0.6733667116716782;2.463162007876164e-06;1.000043293519373;0.0019085327737083202;0.0013058781623840332;0.006618917382891022;0.0004628816677924401;0.0;0.11469981570310686;1.596286545620157;0.0019086154008089327;
048217508;53;0.003854990005493164;1.5416075923559818;-3.4736752880255177e-06;1.0001068207637236;0.0018575898110226813;0.0011792480945587158;0.006502493238832208;6.0387367563598525e-05;0.0;0.0941623334922349;0.7358852739070892;0.00185778824018498;
048217508;54;0.0031164288520811323;1.0047173558063438;-4.529167707197198e-06;0.9999941946774069;0.0016001587838868384;0.001090407371520996;0.005553308459108039;0.0013882026036027137;0.0;0.13042744563649294;1.3670588865421602;0.0016001494944488978;
048217508;55;0.0032234638929367065;0.7939041631133286;-1.5311773507048952e-06;1.0000470446363094;0.0016468579524088298;0.0011067688465118408;0.005744338720362034;0.0006946053798096853;0.0;0.1470342947532039;1.3650842633097646;0.0016469354282422541;
